,amazon_search_url,asin,currency,discount_pct,image_urls,images,name,num_of_ratings,price,search_term,search_term_id,star_rating,url,asin_score
113,https://www.amazon.com/boxing-shoes-men/s?k=boxing+shoes+for+men&page=2&qid=1661366392&ref=sr_pg_1,B07BHZRD5F,$,,https://m.media-amazon.com/images/I/81b-hi9i4eL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, grey/grey/grey, 8.5",61.0,65.95,Black Boxing Shoes,,4.5,https://www.amazon.com/adidas-wrestling-ankle-strap-light/dp/b07bhzrd5f,1
145,https://www.amazon.com/Boxing-Boots/s?k=Boxing+Boots&page=3&qid=1661366414&ref=sr_pg_2,B08N8H3WCX,$,,https://m.media-amazon.com/images/I/81+qKCV8mOL._AC_UL1500_.jpg,,unisex adult impact flx football shoe,26.0,58.46,Black Boxing Shoes,,4.0,https://www.amazon.com/adidas-unisex-impact-football-orange/dp/b08n8h3wcx,1
62,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B08X1RX2JG,$,,https://m.media-amazon.com/images/I/7113K4pC4OL._AC_UL1500_.jpg,,hvc 2 gz8451_black/red 9,23.0,62.0,Black Boxing Shoes,,4.2,https://www.amazon.com/adidas-hvc-gz8451_black-red/dp/b08x1rx2jg,1
100,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=2,B07NQLK865,$,,https://m.media-amazon.com/images/I/91fOhnFADvL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, white/royal/red, 8",60.0,50.22,Black Boxing Shoes,,4.5,https://www.amazon.com/adidas-wrestling-ankle-strap-white/dp/b07nqlk865,1
91,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=2,B07NQLXMFY,$,,https://m.media-amazon.com/images/I/91fOhnFADvL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, white/royal/red, 10",65.0,59.99,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-wrestling-ankle-strap-white/dp/b07nqlxmfy,1
132,https://www.amazon.com/boxing-shoes-men/s?k=boxing+shoes+for+men&page=3&qid=1661366413&ref=sr_pg_2,B07NQLS87R,$,-5.0,https://m.media-amazon.com/images/I/91fOhnFADvL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, white/royal/red, 8.5 us",67.0,56.94,Black Boxing Shoes,,4.3,https://www.amazon.com/adidas-wrestling-ankle-strap-white/dp/b07nqls87r,1
147,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=3&qid=1661366419&ref=sr_pg_2,B07NQNK8MC,$,,https://m.media-amazon.com/images/I/61lRYwWn4nL._AC_UL1500_.jpg,,hvc 2 youth white/red/royal wrestling shoes 12,25.0,49.99,Black Boxing Shoes,,4.5,https://www.amazon.com/adidas-youth-wrestling-ankle-strap/dp/b07nqnk8mc,1
71,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B08X1Y54R9,$,,https://m.media-amazon.com/images/I/7113K4pC4OL._AC_UL1500_.jpg,,hvc 2 gz8451_black/red 9.5,26.0,58.27,Black Boxing Shoes,,4.3,https://www.amazon.com/adidas-hvc-gz8451_black-red-9-5/dp/b08x1y54r9,1
53,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B0943Z8GLM,$,,https://m.media-amazon.com/images/I/61QV7pHsttS._AC_UL1500_.jpg,,womens matblazer wrestling shoes,70.0,95.0,Black Boxing Shoes,,4.6,https://www.amazon.com/asics-womens-matblazer-wrestling-shoes/dp/b0943z8glm,1
89,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=2,B08X1ZV5QH,$,,https://m.media-amazon.com/images/I/7113K4pC4OL._AC_UL1500_.jpg,,hvc 2 gz8451_black/red 8,22.0,62.94,Black Boxing Shoes,,4.3,https://www.amazon.com/adidas-hvc-gz8451_black-red/dp/b08x1zv5qh,1
