,amazon_search_url,asin,currency,discount_pct,image_urls,images,name,num_of_ratings,price,search_term,search_term_id,star_rating,url,asin_score
65,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=3&qid=1661366439&ref=sr_pg_2,B07WWYB85P,$,,https://m.media-amazon.com/images/I/81rf0vrxK6L._AC_UL1500_.jpg,,womens metallic shorts summer sparkly hot outfit shiny short pants,1869.0,26.99,Usa Boxing Shorts,,4.4,https://www.amazon.com/metallic-shorts-sparkly-patriotic-glasses/dp/b07wwyb85p,1
29,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B0758JNFW4,$,,https://m.media-amazon.com/images/I/91M49XcvqwL._AC_UL1500_.jpg,,original shorts 498,218.0,48.83,Usa Boxing Shorts,,4.6,https://www.amazon.com/original-bens-shorts-495-khaki/dp/b0758jnfw4,1
13,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B07VD52J6X,$,-17.0,https://m.media-amazon.com/images/I/71fHjLBHeQS._AC_UL1500_.jpg,,womens techfit volleyball shorts,1596.0,24.78,Usa Boxing Shorts,,4.6,https://www.amazon.com/adidas-womens-alphaskin-volleyball-4-inch/dp/b07vd52j6x,1
25,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B0878X57WK,$,-17.0,https://m.media-amazon.com/images/I/71msE9jFNsL._AC_UL1500_.jpg,,mens squadra 21 shorts,1445.0,18.27,Usa Boxing Shorts,,4.5,https://www.amazon.com/adidas-squad-shorts-black-x-large/dp/b0878x57wk,1
14,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B07QZKK6DS,$,-26.0,https://m.media-amazon.com/images/I/31b6LlDRP5L._MCnd_AC_UL1500_.jpg,,"mens standard solid lap 9"" volley short swim trunk",1145.0,31.25,Usa Boxing Shorts,,4.6,https://www.amazon.com/nike-solid-volley-short-trunk/dp/b07qzkk6ds,1
8,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B07XJDX2GF,$,-29.0,https://m.media-amazon.com/images/I/71FWnuZNE3L._AC_UL1500_.jpg,,"womens pro 3"" shorts",689.0,39.0,Usa Boxing Shorts,,4.7,https://www.amazon.com/nike-womens-training-shorts-black/dp/b07xjdx2gf,1
20,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B088Y3W864,$,,https://m.media-amazon.com/images/I/6197YEVSkfL._AC_UL1500_.jpg,,womens soccer dri fit park iii shorts,632.0,32.95,Usa Boxing Shorts,,4.5,https://www.amazon.com/nike-womens-park-shorts-black/dp/b088y3w864,1
15,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B084DLB4QC,$,-30.0,https://m.media-amazon.com/images/I/51xm1R3zn0L._AC_UL1500_.jpg,,mens ranger short,480.0,62.97,Usa Boxing Shorts,,4.4,https://www.amazon.com/fox-racing-ranger-short-mens-black/dp/b084dlb4qc,1
54,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B074JPMXSQ,$,,https://m.media-amazon.com/images/I/61C-P8KcCLL._AC_UL1500_.jpg,,womens quest cycling short,359.0,65.99,Usa Boxing Shorts,,4.3,https://www.amazon.com/pearl-escape-cycling-phyllite-texture/dp/b074jpmxsq,1
35,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B075JNQWFZ,$,-42.0,https://m.media-amazon.com/images/I/612+OeGtZwS._AC_UL1500_.jpg,,5 pack: mens mesh athletic performance gym shorts with pockets (s 3x),50633.0,34.99,Usa Boxing Shorts,,4.2,https://www.amazon.com/athletic-basketball-essentials-workout-pockets/dp/b075jnqwfz,1
37,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B074BZYTWC,$,,https://m.media-amazon.com/images/I/51oanOSQeBL._AC_UL1500_.jpg,,mizuno adult womens fastpitch softball low rise padded sliding shorts,301.0,25.0,Usa Boxing Shorts,,4.5,https://www.amazon.com/mizuno-350654-0000-02-xxs-padded-sliding-short/dp/b074bzytwc,1
2,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B01BKZF22O,$,-9.0,https://m.media-amazon.com/images/I/616M2RZ8PTL._AC_UL1500_.jpg,,satin boxing trunks,270.0,40.79,Usa Boxing Shorts,,4.6,https://www.amazon.com/ringside-cleto-boxing-trunks-medium/dp/b01bkzf22o,1
63,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=3&qid=1661366439&ref=sr_pg_2,B09VPD9DQ6,$,,https://m.media-amazon.com/images/I/71KWwDCOfvL._AC_UL1500_.jpg,,"mens 2 in 1 workout running shorts 7"" quick dry athletic shorts with liner gym training short for men with towel loop",20.0,22.99,Usa Boxing Shorts,,4.7,https://www.amazon.com/workout-running-shorts-athletic-training/dp/b09vpd9dq6,1
